,genre_id,movie_id
1070,1,65579
1071,1,91671
1072,1,1899353
1073,1,923653
1074,1,55928
1075,1,188640
1076,1,41841
1077,1,1907639
1078,1,181836
1079,1,401462
1080,1,487156
1081,1,2446502
1082,1,882977
1083,1,4733536
1084,1,373283
1085,1,455326
1086,1,2983582
1087,1,360717
1088,1,243415
1089,1,3130704
1090,1,47478
1091,1,2909932
1092,1,3152288
1093,1,2246526
1094,1,90190
1095,1,2111292
1096,1,92548
1097,1,2070791
1098,1,114194
1099,1,421237
1100,1,72856
1101,1,1328873
1102,1,3976258
1103,1,1071804
1104,1,1172570
1105,1,79501
1106,1,58461
1107,1,1934172
1108,1,2343473
1109,1,2319456
1110,1,1742334
1111,1,1337057
1112,1,104815
1113,2,499549
1114,2,449088
1115,2,2379713
1116,2,401729
1117,2,398286
1118,2,2395427
1119,2,417741
1120,2,2975590
1121,2,348150
1122,2,830515
1123,2,383574
1124,2,1210819
1125,2,770828
1126,2,499448
1127,2,1298650
1128,2,1409024
1129,2,2310332
1130,2,948470
1131,2,955308
1132,2,1170358
1133,2,385752
1134,2,3498820
1135,2,1440129
1136,2,369610
1137,2,316654
1138,2,1300854
1139,2,376994
1140,2,1453405
1141,2,1055369
1142,2,2109248
1143,2,1872181
1144,2,1216475
1145,2,1133985
1146,2,435761
1147,2,438488
1148,2,816711
1149,2,1877832
1150,2,1408101
1151,2,1351685
1152,2,473075
1153,2,1663662
1154,2,1399103
1155,2,367882
1156,2,1979388
1157,2,1217209
1158,2,2660888
1159,2,910970
1160,2,1190080
1161,2,1617661
1162,2,363771
1163,2,3385516
1164,2,1049413
1165,2,892782
1166,2,371746
1167,2,970179
1168,2,859163
1169,2,1386697
1170,2,1631867
1171,2,114898
1172,2,1046173
1173,2,2096673
1174,2,1228705
1175,2,1735898
1176,2,1587310
1177,2,2103281
1178,2,1335975
1179,2,1843866
1180,2,892791
1181,2,1964418
1182,2,2245084
1183,2,1772341
1184,2,338348
1185,2,1628841
1186,2,892769
1187,2,2015381
1188,2,816692
1189,2,1375666
1190,2,903624
1191,2,1270798
1192,2,1951266
1193,2,963966
1194,2,409182
1195,2,2567026
1196,2,413267
1197,2,803096
1198,2,1340138
1199,2,980970
1200,2,418279
1201,2,346491
1202,2,373889
1203,2,330373
1204,2,367594
1205,2,372784
1206,2,479952
1207,2,1078912
1208,2,458525
1209,2,2294629
1210,2,1981115
1211,2,1392190
1212,2,800369
1213,2,397892
1214,2,436339
1215,2,1646987
1216,2,2381249
1217,2,918940
1218,2,389790
1219,2,1302011
1220,2,938283
1221,2,317919
1222,2,1305591
1223,2,424095
1224,2,864835
1225,2,332452
1226,2,1277953
1227,2,246460
1228,2,120591
1229,2,120912
1230,2,442933
1231,2,2267968
1232,2,1229238
1233,2,1446192
1234,2,796366
1235,2,145487
1236,2,1646971
1237,2,2404233
1238,2,382992
1239,2,1583421
1240,2,318649
1241,2,173840
1242,2,458339
1243,2,143145
1244,2,311113
1245,2,800080
1246,2,3691740
1247,2,1663202
1248,2,1860353
1249,2,1192628
1250,2,1911658
1251,2,441773
1252,2,478970
1253,2,1951264
1254,2,1673434
1255,2,407304
1256,2,448694
1257,2,1959490
1258,2,983193
1259,2,304141
1260,2,455824
1261,2,1815862
1262,2,130623
1263,2,2692250
1264,2,241527
1265,2,4262980
1266,2,325980
1267,2,1951265
1268,2,2357291
1269,2,290334
1270,2,1515091
1271,2,120657
1272,2,1194173
1273,2,319262
1274,2,120755
1275,2,177971
1276,2,486576
1277,2,454876
1278,2,305357
1279,2,1446714
1280,2,243585
1281,2,296572
1282,2,1483013
1283,2,121766
1284,2,121765
1285,2,198781
1286,2,1430132
1287,2,120915
1288,2,481499
1289,2,463872
1290,2,2381991
1291,2,1454468
1292,2,118928
1293,2,3949660
1294,2,477347
1295,2,2126355
1296,2,120347
1297,2,2908446
1298,2,1320261
1299,2,84967
1300,2,472181
1301,2,3410834
1302,2,2017020
1303,2,337978
1304,2,120737
1305,2,312528
1306,2,320661
1307,2,164912
1308,2,3659388
1309,2,295297
1310,2,120917
1311,2,1764651
1312,2,368891
1313,2,449010
1314,2,386117
1315,2,848537
1316,2,450259
1317,2,112462
1318,2,1219342
1319,2,133240
1320,2,457400
1321,2,2333784
1322,2,1390411
1323,2,2452042
1324,2,209163
1325,2,119116
1326,2,138749
1327,2,1667889
1328,2,266543
1329,2,167260
1330,2,167261
1331,2,1121096
1332,2,146316
1333,2,163025
1334,2,416236
1335,2,317705
1336,2,112760
1337,2,814255
1338,2,119654
1339,2,120363
1340,2,1080016
1341,2,359950
1342,2,160127
1343,2,120762
1344,2,112864
1345,2,988045
1346,2,230011
1347,2,2974918
1348,2,212720
1349,2,1854564
1350,2,325703
1351,2,3110958
1352,2,120053
1353,2,183523
1354,2,1436562
1355,2,1502712
1356,2,117998
1357,2,162222
1358,2,118571
1359,2,1509767
1360,2,211181
1361,2,400717
1362,2,1840309
1363,2,327850
1364,2,107362
1365,2,1430607
1366,2,1667353
1367,2,298814
1368,2,267913
1369,2,489099
1370,2,411477
1371,2,1320253
1372,2,117060
1373,2,1392170
1374,2,327084
1375,2,275847
1376,2,1615918
1377,2,425061
1378,2,358082
1379,2,3322312
1380,2,159365
1381,2,1037705
1382,2,117705
1383,2,383216
1384,2,120828
1385,2,1302067
1386,2,166813
1387,2,120738
1388,2,268695
1389,2,120751
1390,2,386140
1391,2,355295
1392,2,119051
1393,2,116040
1394,2,1762399
1395,2,185183
1396,2,318155
1397,2,300556
1398,2,119925
1399,2,120595
1400,2,1618442
1401,2,344854
1402,2,318081
1403,2,1921064
1404,2,110357
1405,2,1397514
1406,2,317648
1407,2,1754656
1408,2,131704
1409,2,311429
1410,2,116629
1411,2,119567
1412,2,351283
1413,2,120903
1414,2,117500
1415,2,438097
1416,2,141369
1417,2,190865
1418,2,307453
1419,2,1638355
1420,2,113071
1421,2,120913
1422,2,377062
1423,2,770752
1424,2,462538
1425,2,338512
1426,2,298148
1427,2,317219
1428,2,295701
1429,2,2279373
1430,2,361748
1431,2,102057
1432,2,1267297
1433,2,257076
1434,2,2647544
1435,2,120844
1436,2,319061
1437,2,96754
1438,2,486655
1439,2,120102
1440,2,280486
1441,2,419706
1442,2,297181
1443,2,181739
1444,2,884726
1445,2,346156
1446,2,1043726
1447,2,1325004
1448,2,1186830
1449,2,462396
1450,2,268380
1451,2,112384
1452,2,120746
1453,2,186566
1454,2,106582
1455,2,359013
1456,2,406375
1457,2,102070
1458,2,2719848
1459,2,107290
1460,2,111756
1461,2,3672840
1462,2,1411704
1463,2,486946
1464,2,371606
1465,2,113189
1466,2,120794
1467,2,120587
1468,2,452598
1469,2,277296
1470,2,257568
1471,2,1623288
1472,2,119395
1473,2,420238
1474,2,787474
1475,2,1490017
1476,2,253556
1477,2,1045778
1478,2,762125
1479,2,253754
1480,2,181875
1481,2,329774
1482,2,165982
1483,2,848228
1484,2,454824
1485,2,765476
1486,2,494238
1487,2,460780
1488,2,294357
1489,2,4591310
1490,2,1431045
1491,2,95956
1492,2,1220634
1493,2,485985
1494,2,116136
1495,2,114148
1496,2,78346
1497,2,119190
1498,2,118480
1499,2,184894
1500,2,116253
1501,2,865556
1502,2,1621039
1503,2,122690
1504,2,116409
1505,2,1430626
1506,2,2281587
1507,2,167456
1508,2,81573
1509,2,118617
1510,2,377818
1511,2,1259571
1512,2,126029
1513,2,102798
1514,2,2180411
1515,2,112715
1516,2,1075417
1517,2,300471
1518,2,381971
1519,2,400497
1520,2,1464540
1521,2,2262227
1522,2,384537
1523,2,110725
1524,2,424774
1525,2,163978
1526,2,1517260
1527,2,116225
1528,2,129167
1529,2,362270
1530,2,378109
1531,2,151137
1532,2,1240982
1533,2,109190
1534,2,98987
1535,2,97576
1536,2,120188
1537,2,250687
1538,2,381849
1539,2,308353
1540,2,117731
1541,2,373051
1542,2,825232
1543,2,177789
1544,2,1204342
1545,2,118615
1546,2,120623
1547,2,371724
1548,2,408985
1549,2,110997
1550,2,274166
1551,2,429589
1552,2,87182
1553,2,364970
1554,2,775552
1555,2,117331
1556,2,118956
1557,2,1634122
1558,2,106977
1559,2,89880
1560,2,80855
1561,2,401855
1562,2,120630
1563,2,97742
1564,2,108255
1565,2,1220911
1566,2,183790
1567,2,96874
1568,2,338459
1569,2,99088
1570,2,397313
1571,2,104691
1572,2,236493
1573,2,122718
1574,2,245844
1575,2,765446
1576,2,472043
1577,2,93428
1578,2,1424381
1579,2,104839
1580,2,1092026
1581,2,111143
1582,2,477302
1583,2,160009
1584,2,246544
1585,2,120800
1586,2,93278
1587,2,432283
1588,2,450405
1589,2,81400
1590,2,283160
1591,2,448134
1592,2,361500
1593,2,457495
1594,2,455782
1595,2,961097
1596,2,2631186
1597,2,379786
1598,2,425637
1599,2,287717
1600,2,111280
1601,2,2911342
1602,2,118158
1603,2,193560
1604,2,970411
1605,2,437954
1606,2,2304933
1607,2,410377
1608,2,972558
1609,2,86006
1610,2,184858
1611,2,482603
1612,2,145660
1613,2,96895
1614,2,227538
1615,2,1403865
1616,2,79945
1617,2,405325
1618,2,120744
1619,2,453556
1620,2,834001
1621,2,265087
1622,2,111301
1623,2,80745
1624,2,361089
1625,2,240510
1626,2,85811
1627,2,383060
1628,2,3488710
1629,2,120479
1630,2,113362
1631,2,1321869
1632,2,163579
1633,2,876563
1634,2,167203
1635,2,3148834
1636,2,1093357
1637,2,86190
1638,2,281373
1639,2,106246
1640,2,1981107
1641,2,306892
1642,2,79574
1643,2,2278388
1644,2,1524930
1645,2,114709
1646,2,111257
1647,2,99810
1648,2,112281
1649,2,345950
1650,2,213203
1651,2,364751
1652,2,1821658
1653,2,98382
1654,2,90264
1655,2,376105
1656,2,119707
1657,2,472033
1658,2,1449283
1659,2,881320
1660,2,116320
1661,2,91225
1662,2,402901
1663,2,131646
1664,2,1098327
1665,2,1054606
1666,2,398913
1667,2,1772230
1668,2,4075322
1669,2,1700841
1670,2,3148266
1671,2,118755
1672,2,103639
1673,2,87469
1674,2,134067
1675,2,2668134
1676,2,82398
1677,2,114287
1678,2,395119
1679,2,86034
1680,2,87892
1681,2,102975
1682,2,3040964
1683,2,86197
1684,2,88323
1685,2,89908
1686,2,1517489
1687,2,190590
1688,2,157472
1689,2,358349
1690,2,116322
1691,2,331632
1692,2,1224378
1693,2,268397
1694,2,1060277
1695,2,103060
1696,2,398808
1697,2,1601913
1698,2,313911
1699,2,119807
1700,2,282120
1701,2,337711
1702,2,366174
1703,2,231402
1704,2,488658
1705,2,115472
1706,2,90728
1707,2,898367
1708,2,88103
1709,2,417148
1710,2,383222
1711,2,1230204
1712,2,1239462
1713,2,1272051
1714,2,1233301
1715,2,337692
1716,2,92007
1717,2,158811
1718,2,78504
1719,2,112389
1720,2,347149
1721,2,1156398
1722,2,80684
1723,2,1376213
1724,2,93300
1725,2,94012
1726,2,399201
1727,2,192255
1728,2,263728
1729,2,76740
1730,2,117119
1731,2,1634003
1732,2,83943
1733,2,108308
1734,2,82971
1735,2,104431
1736,2,77766
1737,2,1014775
1738,2,368578
1739,2,113855
1740,2,311289
1741,2,280030
1742,2,283426
1743,2,3369806
1744,2,799949
1745,2,82198
1746,2,101452
1747,2,3231054
1748,2,1268799
1749,2,1067774
1750,2,102744
1751,2,1213012
1752,2,3531824
1753,2,249327
1754,2,89457
1755,2,758758
1756,2,938330
1757,2,1592525
1758,2,780511
1759,2,763304
1760,2,489282
1761,2,844286
1762,2,119698
1763,2,1520498
1764,2,348121
1765,2,110944
1766,2,1488181
1767,2,99348
1768,2,88763
1769,2,205461
1770,2,245429
1771,2,86993
1772,2,1135985
1773,2,120669
1774,2,88170
1775,2,87078
1776,2,90357
1777,2,1542344
1778,2,82648
1779,2,98519
1780,2,82288
1781,2,416044
1782,2,2649554
1783,2,89893
1784,2,90605
1785,2,375063
1786,2,299977
1787,2,1104001
1788,2,159421
1789,2,56800
1790,2,94074
1791,2,91934
1792,2,83001
1793,2,944834
1794,2,1748122
1795,2,245686
1796,2,837106
1797,2,91203
1798,2,85995
1799,2,306841
1800,2,56172
